ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE
ACCT100075310,CUST0015828,NRO,DORMANT,2021-06-24,40526.95
ACCT100075311,CUST0015887,SAVINGS,ACTIVE,2017-02-15,2357.56
ACCT100075312,CUST0001903,NRO,ACTIVE,2018-05-09,16575.62
ACCT100075313,CUST0005105,SAVINGS,ACTIVE,2019-08-27,9588.63
ACCT100075314,CUST0022962,SAVINGS,DORMANT,2016-10-02,25385.29
ACCT100075315,CUST0055965, NRO ,ACTIVE,2022-07-24,112563.79
ACCT100075316,CUST0021325, NRO ,ACTIVE,2020-04-16,28294.25
ACCT100075317,CUST0009779,SAVINGS,ACTIVE,2018-03-30,96499.5
ACCT100075318,CUST0011601,NRE,ACTIVE,2021-12-15,52629.33
ACCT100075319,CUST0055316,SALARY,ACTIVE,2019-07-11,7483.43
ACCT100075320,CUST0064476,NRO,ACTIVE,2015-08-13,21809.39
ACCT100075321,CUST0004388,CURRENT,ACTIVE,2015-03-29,23989.25
ACCT100075322,CUST0055665,NRE,BLOCKED,2018-09-27,217076.11
ACCT100075323,CUST0026136,SAVINGS,ACTIVE,2019-04-29,19816.99
ACCT100075324,CUST0017219,SAVINGS,ACTIVE,2019-12-01,12336.6
ACCT100075325,CUST0051580,Salary,ACTIVE,2022-06-12,567514.9
ACCT100075326,CUST0013105,SAVINGS,ACTIVE,2015-02-12,274223.3
ACCT100075327,CUST0043314,CURRENT,ACTIVE,2020-09-07,56448.72
ACCT100075328,CUST0070836,NRE,ACTIVE,2016-01-21,65434.75
ACCT100075329,CUST0027679,NRO,ACTIVE,2021-10-31,62891.91
ACCT100075330,CUST0056825,CURRENT,ACTIVE,2015-11-15,5573.66
ACCT100075331,CUST0011013,SALARY,ACTIVE,2018-09-01,12908.78
ACCT100075332,CUST0010124,NRE,ACTIVE,2018-06-10,3401.72
ACCT100075333,CUST0014365,NRO,ACTIVE,2018-12-30,3327.43
ACCT100075334,CUST0003565,SALARY,DORMANT,2022-07-06,5440.46
ACCT100075335,CUST0047852,NRO,DORMANT,2015-04-08,15863.17
ACCT100075336,CUST0053687,NRE,ACTIVE,2019-02-01,18751.07
ACCT100075337,CUST0051866,NRE,ACTIVE,2016-11-13,70972.59
ACCT100075338,CUST0017015,SAVINGS,ACTIVE,2019-07-31,32353.95
ACCT100075339,CUST0067003,SALARY,ACTIVE,2016-06-11,23732582.96
ACCT100075340,CUST0014756,SAVINGS,ACTIVE,2019-05-11,11285.58
ACCT100075341,CUST0063116,NRO,ACTIVE,2021-12-07,9142.11
ACCT100075342,CUST0013370,SALARY,ACTIVE,2015-07-24,14867.96
ACCT100075343,CUST0038825,NRO,ACTIVE,2019-09-08,190060.36
ACCT100075344,CUST0030115,SALARY,ACTIVE,2016-04-30,157887.92
ACCT100075345,CUST0000622,Salary,ACTIVE,2020-09-18,31473.5
ACCT100075346,CUST0002137,NRO,ACTIVE,2021-04-22,25311.95
ACCT100075347,CUST0013700,NRO,ACTIVE,2016-09-12,10071.59
ACCT100075348,CUST0072647,NRE,ACTIVE,2020-03-20,54868.05
ACCT100075349,CUST0068906,NRE,CLOSED,2019-01-19,126423.7
ACCT100075350,CUST0009632,NRE,ACTIVE,2018-03-24,17283.62
ACCT100075351,CUST0025595,SAVINGS,ACTIVE,2022-05-07,9233.07
ACCT100075352,CUST0025775,CURRENT,ACTIVE,2021-03-25,3643.34
ACCT100075353,CUST0043125,NRE,ACTIVE,2021-03-20,10491.08
ACCT100075354,CUST0029265,NRE,ACTIVE,2016-01-28,841503.42
ACCT100075355,CUST0020748,CURRENT,ACTIVE,2020-02-08,111102.06
ACCT100075356,CUST0013208,CURRENT,ACTIVE,2018-09-24,2937.33
ACCT100075357,CUST0023817,NRE,ACTIVE,2022-01-04,965966.67
ACCT100075358,CUST0072031,SALARY,ACTIVE,2021-10-23,20759.25
ACCT100075359,CUST0012010,SAVINGS,ACTIVE,2015-04-17,8432.41
ACCT100075360,CUST0013282,NRO,ACTIVE,2017-04-05,22296.41
ACCT100075361,CUST0034561,NRO,ACTIVE,2019-05-13,149898.11
ACCT100075362,CUST0001438,SALARY,ACTIVE,2016-12-30,1248.5
ACCT100075363,CUST0050785,CURRENT,ACTIVE,2015-08-12,17582.49
ACCT100075364,CUST0059655,SALARY,ACTIVE,2018-03-05,1873049.7
ACCT100075365,CUST0058588,SALARY,ACTIVE,2020-08-09,5877.27
ACCT100075366,CUST0073743,SALARY,ACTIVE,2018-01-26,61053.31
ACCT100075367,CUST0036146,SALARY,ACTIVE,2015-10-04,11025.22
ACCT100075368,CUST0067624,SAVINGS,DORMANT,2020-01-04,107867.14
ACCT100075369,CUST0044509,NRE,ACTIVE,2016-09-01,166286.77
ACCT100075370,CUST0034713,NRO,ACTIVE,2022-03-18,8062.18
ACCT100075371,CUST0051379,SALARY,DORMANT,2018-10-20,7211.45
ACCT100075372,CUST0001278,SALARY,DORMANT,2016-09-07,52172.62
ACCT100075373,CUST0062829,NRE,ACTIVE,2019-11-21,1516.52
ACCT100075374,CUST0064823,NRE,ACTIVE,2018-05-03,218635.17
ACCT100075375,CUST0000420,NRE,ACTIVE,2022-05-10,47824.72
ACCT100075376,CUST0000999,NRO,ACTIVE,2017-05-29,155341.91
ACCT100075377,CUST0046605,NRO,ACTIVE,2022-08-30,6874.52
ACCT100075378,CUST0056034,NRO,ACTIVE,2015-04-26,32132.87
ACCT100075379,CUST0031152,Salary,ACTIVE,2019-10-13,24095.08
ACCT100075380,CUST0001780,NRE,ACTIVE,2020-02-29,59897.18
ACCT100075381,CUST0003812,NRO,ACTIVE,2018-12-12,20519.33
ACCT100075382,CUST0001648,NRO,ACTIVE,2015-03-18,6509.56
ACCT100075383,CUST0067995,NRO,ACTIVE,2014-11-25,20002.28
ACCT100075384,CUST0033242,NRO,ACTIVE,2021-07-21,13064.58
ACCT100075385,CUST0046586,CURRENT,ACTIVE,2017-04-08,1342.37
ACCT100075386,CUST0048808,NRO,ACTIVE,2018-07-12,7021.55
ACCT100075387,CUST0010949,CURRENT,ACTIVE,2015-12-06,60102.72
ACCT100075388,CUST0073412,SAVINGS,ACTIVE,2020-07-31,4402442.73
ACCT100075389,CUST0027321,NRE,ACTIVE,2021-10-29,5443.51
ACCT100075390,CUST0060620,SAVINGS,ACTIVE,2017-10-27,143810.21
ACCT100075391,CUST0023932, NRE ,ACTIVE,2020-12-05,24529.77
ACCT100075392,CUST0043498,NRE,ACTIVE,2017-12-30,19907.86
ACCT100075393,CUST0022625,CURRENT,ACTIVE,2021-12-29,23354.41
ACCT100075394,CUST0023858,SALARY,ACTIVE,2022-05-10,53214.2
ACCT100075395,CUST0063112,CURRENT,ACTIVE,2016-08-29,44883.24
ACCT100075396,CUST0014091,NRE,CLOSED,2015-03-06,29491.06
ACCT100075397,CUST0041398,SAVINGS,ACTIVE,2019-10-13,34745.06
ACCT100075398,CUST0011244,CURRENT,ACTIVE,2019-01-25,8572.07
ACCT100075399,CUST0024212,SAVINGS,ACTIVE,2018-04-11,14942.11
ACCT100075400,CUST0046721,salary,ACTIVE,2020-06-22,384606.51
ACCT100075401,CUST0027908,CURRENT,ACTIVE,2015-07-01,5384.7
ACCT100075402,CUST0051051,SALARY,ACTIVE,2021-11-15,1403.63
ACCT100075403,CUST0024462,SAVINGS,ACTIVE,2019-12-01,20283.09
ACCT100075404,CUST0071405,SALARY,ACTIVE,2017-09-19,3647.16
ACCT100075405,CUST0035708,CURRENT,ACTIVE,2015-01-29,1360757.36
ACCT100075406,CUST0030820,CURRENT,ACTIVE,2016-02-04,11096.53
ACCT100075407,CUST0035115,SAVINGS,ACTIVE,2018-04-11,780.05
ACCT100075408,CUST0006864,SALARY,DORMANT,2021-07-25,9931.54
ACCT100075409,CUST0064594,NRE,ACTIVE,2020-09-18,9116.0
ACCT100075410,CUST0045915,CURRENT,ACTIVE,2017-12-31,2494.34
ACCT100075411,CUST0061396,SAVINGS,ACTIVE,2018-12-18,6981.46
ACCT100075412,CUST0054549,SAVINGS,ACTIVE,2022-03-02,15506.85
ACCT100075413,CUST0023265,SAVINGS,ACTIVE,2016-10-24,13728.07
ACCT100075414,CUST0009213,NRO,ACTIVE,2016-09-21,131021.55
ACCT100075415,CUST0044095, SALARY ,BLOCKED,2015-11-26,23026.35
ACCT100075416,CUST0044359,NRO,ACTIVE,2015-12-10,7207.25
ACCT100075417,CUST0013325,NRO,ACTIVE,2017-04-10,98800.05
ACCT100075418,CUST0045152,SAVINGS,ACTIVE,2018-09-09,37864.23
ACCT100075419,CUST0038958,NRE,ACTIVE,2018-12-21,12479.54
ACCT100075420,CUST0044081,SALARY,ACTIVE,2017-01-21,34295.33
ACCT100075421,CUST0018110,NRO,ACTIVE,2019-02-21,57798.1
ACCT100075422,CUST0014315,NRO,ACTIVE,2020-07-19,1770.82
ACCT100075423,CUST0036316,NRO,ACTIVE,2017-06-05,13308.46
ACCT100075424,CUST0049766,SAVINGS,CLOSED,2016-02-09,99863.68
ACCT100075425,CUST0042654,NRE,ACTIVE,2015-12-27,3918.14
ACCT100075426,CUST0064885,SAVINGS,DORMANT,2015-04-03,7937.64
ACCT100075427,CUST0055545,NRE,ACTIVE,2017-05-19,13024.37
ACCT100075428,CUST0030225,SALARY,ACTIVE,2016-09-07,4840.86
ACCT100075429,CUST0054372,SAVINGS,ACTIVE,2016-12-28,402123.9
ACCT100075430,CUST0008064,SALARY,ACTIVE,2021-10-25,4601.28
ACCT100075431,CUST0005515,NRE,ACTIVE,2017-12-14,74034.26
ACCT100075432,CUST0049727,SALARY,DORMANT,2018-01-10,4006.97
ACCT100075433,CUST0069859,Savings,ACTIVE,2016-12-14,211.09
ACCT100075434,CUST0044461,CURRENT,ACTIVE,2015-08-11,181732.33
ACCT100075435,CUST0003653,CURRENT,ACTIVE,2022-03-31,15653.13
ACCT100075436,CUST0005044,NRO,ACTIVE,2015-09-25,25457.4
ACCT100075437,CUST0051075,NRE,ACTIVE,2018-03-11,362945.76
ACCT100075438,CUST0069150,CURRENT,ACTIVE,2019-01-11,77984.01
ACCT100075439,CUST0029154,NRE,ACTIVE,2021-11-08,14974.74
ACCT100075440,CUST0072560,SALARY,ACTIVE,2021-07-21,2561.62
ACCT100075441,CUST0023311,Savings,ACTIVE,2016-04-15,46378.39
ACCT100075442,CUST0043781,CURRENT,ACTIVE,2016-07-27,279530.93
ACCT100075443,CUST0040516, NRO ,ACTIVE,2017-01-14,5175.79
ACCT100075444,CUST0005837,SALARY,ACTIVE,2016-07-09,84076.14
ACCT100075445,CUST0013232,SALARY,ACTIVE,2017-09-25,45043.61
ACCT100075446,CUST0020039,NRE,ACTIVE,2019-07-11,19312.54
ACCT100075447,CUST0034493, CURRENT ,ACTIVE,2015-07-05,12833.67
ACCT100075448,CUST0074857,SALARY,ACTIVE,2019-05-02,11314.4
ACCT100075449,CUST0057069, SALARY ,ACTIVE,2014-10-27,89561.14
ACCT100075450,CUST0003524,NRE,ACTIVE,2017-05-28,27354.96
ACCT100075451,CUST0015937,NRO,ACTIVE,2020-07-20,76339.72
ACCT100075452,CUST0019942,SALARY,ACTIVE,2020-09-13,24872.92
ACCT100075453,CUST0032777,SAVINGS,ACTIVE,2021-10-16,4530.61
ACCT100075454,CUST0040551,SAVINGS,ACTIVE,2017-05-28,199293.98
ACCT100075455,CUST0067451,NRE,ACTIVE,2015-07-19,8398.62
ACCT100075456,CUST0039021,SALARY,ACTIVE,2017-08-27,5322.56
ACCT100075457,CUST0067591,NRO,ACTIVE,2017-01-08,84198.35
ACCT100075458,CUST0009342,CURRENT,ACTIVE,2019-02-09,9204.99
ACCT100075459,CUST0029122,NRO,ACTIVE,2019-06-10,81027.2
ACCT100075460,CUST0022071,NRO,ACTIVE,2019-03-01,88282.8
ACCT100075461,CUST0010362,SAVINGS,DORMANT,2017-07-22,11153.68
ACCT100075462,CUST0028881,SAVINGS,ACTIVE,2019-07-13,7055.04
ACCT100075463,CUST0009768,nro,ACTIVE,2017-05-19,68154.64
ACCT100075464,CUST0015177,NRO,ACTIVE,2015-01-31,595698.35
ACCT100075465,CUST0072838, SAVINGS ,ACTIVE,2017-07-19,19242.36
ACCT100075466,CUST0057593,NRE,ACTIVE,2022-06-20,57890.86
ACCT100075467,CUST0070169,CURRENT,ACTIVE,2018-04-12,8646.95
ACCT100075468,CUST0018143,SALARY,ACTIVE,2022-04-14,153556.21
ACCT100075469,CUST0068873,SAVINGS,ACTIVE,2016-11-20,1909.11
ACCT100075470,CUST0062954,SALARY,ACTIVE,2015-07-30,24103.55
ACCT100075471,CUST0002843,CURRENT,ACTIVE,2018-11-23,3489.71
ACCT100075472,CUST0012413,SAVINGS,ACTIVE,2018-12-04,85144.59
ACCT100075473,CUST0029884,SAVINGS,BLOCKED,2016-07-15,9347.82
ACCT100075474,CUST0040676,savings,DORMANT,2017-01-14,60541.32
ACCT100075475,CUST0055126,NRO,ACTIVE,2015-03-21,43835.08
ACCT100075476,CUST0023107,NRE,ACTIVE,2020-08-03,8212.29
ACCT100075477,CUST0038699,NRO,ACTIVE,2019-03-25,6941.37
ACCT100075478,CUST0044898,NRE,ACTIVE,2016-09-01,16660.08
ACCT100075479,CUST0041614,SAVINGS,ACTIVE,2018-07-18,103677.83
ACCT100075480,CUST0004001,NRO,DORMANT,2018-01-31,80732.87
ACCT100075481,CUST0073113,SAVINGS,ACTIVE,2019-07-20,11785.32
ACCT100075482,CUST0045854, NRE ,ACTIVE,2020-02-18,70057.63
ACCT100075483,CUST0001173,CURRENT,ACTIVE,2020-11-10,43904.01
ACCT100075484,CUST0023898,CURRENT,ACTIVE,2017-07-01,3350.01
ACCT100075485,CUST0014851,NRO,ACTIVE,2014-10-24,32047.58
ACCT100075486,CUST0045796,SAVINGS,ACTIVE,2018-08-20,1769.5
ACCT100075487,CUST0067496, SALARY ,DORMANT,2019-04-10,25088.98
ACCT100075488,CUST0019071,NRO,BLOCKED,2021-10-21,5771.11
ACCT100075489,CUST0012723,NRO,ACTIVE,2021-12-07,29011.63
ACCT100075490,CUST0058325,SALARY,ACTIVE,2019-02-14,109726.3
ACCT100075491,CUST0008995,NRE,ACTIVE,2017-12-14,4384.51
ACCT100075492,CUST0072053,SAVINGS,DORMANT,2018-08-25,577.75
ACCT100075493,CUST0009133,NRE,ACTIVE,2021-01-16,4214.05
ACCT100075494,CUST0027450,nre,ACTIVE,2017-06-05,17418.69
ACCT100075495,CUST0041124,CURRENT,ACTIVE,2017-08-21,31851.91
ACCT100075496,CUST0002793,SALARY,ACTIVE,2022-02-26,540623.35
ACCT100075497,CUST0025059,nro,ACTIVE,2021-10-13,4058.04
ACCT100075498,CUST0073482,SALARY,ACTIVE,2015-07-11,37708.34
ACCT100075499,CUST0025673,NRO,ACTIVE,2018-11-13,11091.35
ACCT100075500,CUST0038651,SALARY,ACTIVE,2018-06-08,3559.04
ACCT100075501,CUST0056599,SALARY,ACTIVE,2020-11-30,2883.94
ACCT100075502,CUST0042717,NRO,ACTIVE,2018-05-11,13348.84
ACCT100075503,CUST0015402,CURRENT,ACTIVE,2018-03-26,66789.29
ACCT100075504,CUST0050220,SALARY,ACTIVE,2015-09-25,22899.51
ACCT100075505,CUST0026684,NRE,ACTIVE,2016-05-25,1196449.03
ACCT100075506,CUST0023850,NRO,ACTIVE,2016-09-12,5670.31
ACCT100075507,CUST0018543,SAVINGS,ACTIVE,2021-10-26,133146.68
ACCT100075508,CUST0044539,NRE,ACTIVE,2016-09-03,3044.38
ACCT100075509,CUST0051167,NRO,,2022-02-03,132090.01
ACCT100075510,CUST0058869,CURRENT,ACTIVE,2018-08-10,19106.43
ACCT100075511,CUST0057866,SAVINGS,ACTIVE,2021-04-26,34550.95
ACCT100075512,CUST0009631,NRO,ACTIVE,2017-09-04,11230.24
ACCT100075513,CUST0014913,Savings,ACTIVE,2016-02-20,2404.86
ACCT100075514,CUST0026024, SALARY ,ACTIVE,2021-01-19,491167.59
ACCT100075515,CUST0015873,NRO,ACTIVE,2022-06-07,18532.98
ACCT100075516,CUST0025244,NRO,ACTIVE,2022-03-23,71202.8
ACCT100075517,CUST0003408,NRE,ACTIVE,2016-06-20,21718.58
ACCT100075518,CUST0061364,SALARY,ACTIVE,2019-01-28,4673.33
ACCT100075519,CUST0020954,SAVINGS,ACTIVE,2019-11-15,137506.36
ACCT100075520,CUST0024629,SAVINGS,ACTIVE,2018-04-07,29844.35
ACCT100075521,CUST0074857,NRO,ACTIVE,2020-01-22,15329.21
ACCT100075522,CUST0017065,SALARY,ACTIVE,2021-08-02,18226.87
ACCT100075523,CUST0043869, CURRENT ,ACTIVE,2017-12-28,18354.44
ACCT100075524,CUST0025737,SALARY,ACTIVE,2019-08-14,8308.59
ACCT100075525,CUST0012813,SALARY,ACTIVE,2018-02-21,25135.01
ACCT100075526,CUST0007270,NRE,ACTIVE,2022-04-16,4603.73
ACCT100075527,CUST0051544,NRE,ACTIVE,2018-03-31,10866.0
ACCT100075528,CUST0031959,SALARY,ACTIVE,2015-01-13,628900.53
ACCT100075529,CUST0052257,SAVINGS,ACTIVE,2018-03-23,71618.47
ACCT100075530,CUST0046173,SAVINGS,DORMANT,2015-08-12,349562.92
ACCT100075531,CUST0069781,SALARY,ACTIVE,2019-04-07,11401.83
ACCT100075532,CUST0039067,SAVINGS,ACTIVE,2016-05-27,15652.16
ACCT100075533,CUST0030380,CURRENT,ACTIVE,2020-06-22,13509.79
ACCT100075534,CUST0074833,NRE,DORMANT,2020-12-04,192737.69
ACCT100075535,CUST0004884,NRO,ACTIVE,2020-01-20,98299.13
ACCT100075536,CUST0072878,NRE,ACTIVE,2017-04-17,251877.01
ACCT100075537,CUST0056739,SAVINGS,CLOSED,2018-12-22,33492.71
ACCT100075538,CUST0053012,NRE,ACTIVE,2019-01-15,356703.26
ACCT100075539,CUST0026950,SAVINGS,CLOSED,2014-12-10,17657.06
ACCT100075540,CUST0066863,SALARY,ACTIVE,2016-09-08,97428.15
ACCT100075541,CUST0069250,NRO,DORMANT,2020-05-14,18178.44
ACCT100075542,CUST0030357,SAVINGS,ACTIVE,2016-12-13,20625.49
ACCT100075543,CUST0002959,NRO,ACTIVE,2016-11-21,221.96
ACCT100075544,CUST0010118,CURRENT,ACTIVE,2020-06-20,28615.72
ACCT100075545,CUST0054365,NRO,ACTIVE,2020-03-16,44003.21
ACCT100075546,CUST0043128,NRO,ACTIVE,2020-03-09,33616.54
ACCT100075547,CUST0021874,SAVINGS,ACTIVE,2015-05-25,19095.1
ACCT100075548,CUST0046586,SAVINGS,ACTIVE,2021-09-24,1515.17
ACCT100075549,CUST0057186,Salary,ACTIVE,2019-10-11,47689.71
ACCT100075550,CUST0048290,Salary,BLOCKED,2016-03-17,30406.35
ACCT100075551,CUST0037930, NRO ,ACTIVE,2019-12-09,39261.96
ACCT100075552,CUST0041865,SALARY,ACTIVE,2015-06-07,222332.06
ACCT100075553,CUST0040284,CURRENT,ACTIVE,2020-12-29,7635.79
ACCT100075554,CUST0072414,Salary,ACTIVE,2018-09-20,7076.91
ACCT100075555,CUST0054224,NRO,ACTIVE,2019-07-12,5822.56
ACCT100075556,CUST0065410,NRE,ACTIVE,2016-12-30,5102.71
ACCT100075557,CUST0045064,SALARY,ACTIVE,2019-02-02,93797.25
ACCT100075558,CUST0033562,NRO,ACTIVE,2016-03-31,20843.31
ACCT100075559,CUST0025808,NRE,ACTIVE,2015-01-15,78010.35
ACCT100075560,CUST0059623,NRO,ACTIVE,2020-11-18,3852.26
ACCT100075561,CUST0059347,NRE,ACTIVE,2017-02-07,135069.32
ACCT100075562,CUST0021284,CURRENT,DORMANT,2015-08-30,4409.69
ACCT100075563,CUST0061954,NRE,ACTIVE,2020-10-11,107326.7
ACCT100075564,CUST0037370,NRE,CLOSED,2022-08-22,14796.13
ACCT100075565,CUST0013140,NRE,DORMANT,2018-04-24,446163.18
ACCT100075566,CUST0036214,SALARY,DORMANT,2017-11-29,29901.25
ACCT100075567,CUST0017868,SAVINGS,DORMANT,2017-11-08,10477.34
ACCT100075568,CUST0021979,CURRENT,ACTIVE,2019-02-13,3447.84
ACCT100075569,CUST0007911,NRO,DORMANT,2020-05-26,21978.61
ACCT100075570,CUST0041377,NRE,ACTIVE,2019-10-30,1042.65
ACCT100075571,CUST0035075,NRE,ACTIVE,2017-02-14,4242.6
ACCT100075572,CUST0074674,SAVINGS,ACTIVE,2015-11-19,3101.64
ACCT100075573,CUST0041115,CURRENT,ACTIVE,2017-09-13,6232.03
ACCT100075574,CUST0073946,NRE,DORMANT,2014-11-26,8552.74
ACCT100075575,CUST0000100,SALARY,ACTIVE,2021-09-29,47140.64
ACCT100075576,CUST0042536,CURRENT,ACTIVE,2022-05-03,17395.03
ACCT100075577,CUST0029751,NRO,ACTIVE,2016-05-13,207229.83
ACCT100075578,CUST0050054,NRE,ACTIVE,2022-06-28,73233.48
ACCT100075579,CUST0038933,SALARY,ACTIVE,2022-06-28,47575.99
ACCT100075580,CUST0072311,Nre,DORMANT,2021-01-10,172773.08
ACCT100075581,CUST0047420,NRO,ACTIVE,2016-09-15,60523.08
ACCT100075582,CUST0059434,CURRENT,ACTIVE,2021-10-21,10104.41
ACCT100075583,CUST0067358,NRE,ACTIVE,2022-09-23,149986.29
ACCT100075584,CUST0042419,CURRENT,ACTIVE,2022-04-16,8777.97
ACCT100075585,CUST0032323,CURRENT,ACTIVE,2022-07-05,26413.01
ACCT100075586,CUST0052765,NRO,ACTIVE,2020-06-05,24931.31
ACCT100075587,CUST0064574,CURRENT,ACTIVE,2020-11-05,11934.72
ACCT100075588,CUST0012552,NRO,ACTIVE,2018-01-15,38710.94
ACCT100075589,CUST0054317,NRO,ACTIVE,2018-04-02,10921.35
ACCT100075590,CUST0053063,CURRENT,ACTIVE,2018-02-20,21354.72
ACCT100075591,CUST0072336,NRE,ACTIVE,2021-09-20,247902.5
ACCT100075592,CUST0070326,SAVINGS,ACTIVE,2017-07-01,3530.76
ACCT100075593,CUST0046297,Current,ACTIVE,2016-06-10,7262.92
ACCT100075594,CUST0071176, SALARY ,ACTIVE,2022-08-01,16921.92
ACCT100075595,CUST0019961,NRE,ACTIVE,2017-01-11,167874.57
ACCT100075596,CUST0071918,CURRENT,ACTIVE,2016-12-29,3607.62
ACCT100075597,CUST0007828,SAVINGS,ACTIVE,2018-03-05,45867.78
ACCT100075598,CUST0059701,NRO,ACTIVE,2019-11-07,22552.58
ACCT100075599,CUST0022412,SAVINGS,ACTIVE,2019-04-09,11791.54
ACCT100075600,CUST0010774,NRO,ACTIVE,2014-12-12,13018.16
ACCT100075601,CUST0011667,SALARY,BLOCKED,2015-09-21,149212.89
ACCT100075602,CUST0057632,nro,ACTIVE,2014-10-31,121916.66
ACCT100075603,CUST0047864,SAVINGS,ACTIVE,2016-03-21,2577.68
ACCT100075604,CUST0036543,NRE,ACTIVE,2021-12-13,658109.12
ACCT100075605,CUST0022776,NRO,ACTIVE,2018-05-04,1510.23
ACCT100075606,CUST0020841, NRO ,ACTIVE,2021-02-12,3426.04
ACCT100075607,CUST0059837,SALARY,ACTIVE,2017-03-09,6754.93
ACCT100075608,CUST0044935,NRO,ACTIVE,2014-12-09,255901.8
ACCT100075609,CUST0055574,NRE,ACTIVE,2017-04-11,28349.55
ACCT100075610,CUST0058032,SAVINGS,ACTIVE,2018-02-01,29926.06
ACCT100075611,CUST0007060,SAVINGS,ACTIVE,2018-11-08,136062.81
ACCT100075612,CUST0037049,NRE,DORMANT,2022-09-09,12151.21
ACCT100075613,CUST0019893,NRE,ACTIVE,2021-01-26,12707.5
ACCT100075614,CUST0010332,Current,DORMANT,2015-11-25,33693.99
ACCT100075615,CUST0064340,CURRENT,ACTIVE,2019-06-03,73348.96
ACCT100075616,CUST0056555,SAVINGS,ACTIVE,2020-11-30,12368.12
ACCT100075617,CUST0060442,CURRENT,ACTIVE,2018-10-03,26805.85
ACCT100075618,CUST0022003,SALARY,ACTIVE,2022-01-11,42104.12
ACCT100075619,CUST0056194,CURRENT,ACTIVE,2021-10-10,22478.06
ACCT100075620,CUST0072815,NRO,ACTIVE,2020-12-31,75368.2
ACCT100075621,CUST0005392,SAVINGS,ACTIVE,2021-03-27,140893.77
ACCT100075622,CUST0044143,NRO,ACTIVE,2016-04-17,2073.56
ACCT100075623,CUST0001410,NRO,ACTIVE,2021-06-04,1040531.83
ACCT100075624,CUST0020102,NRO,ACTIVE,2018-09-04,118378.48
ACCT100075625,CUST0074283,savings,DORMANT,2020-06-21,6702.65
ACCT100075626,CUST0021550, CURRENT ,DORMANT,2018-08-06,916470.86
ACCT100075627,CUST0027935,CURRENT,ACTIVE,2020-06-15,27101.31
ACCT100075628,CUST0003462,SALARY,ACTIVE,2017-08-11,13691.96
ACCT100075629,CUST0048470,CURRENT,ACTIVE,2019-01-20,6033.98
ACCT100075630,CUST0059422,Salary,ACTIVE,2016-02-29,10870.24
ACCT100075631,CUST0063213,NRE,ACTIVE,2020-12-22,48264.74
ACCT100075632,CUST0025205,CURRENT,ACTIVE,2017-05-02,21733.57
ACCT100075633,CUST0035108,SAVINGS,ACTIVE,2021-11-28,29746.15
ACCT100075634,CUST0006962,SAVINGS,ACTIVE,2016-02-01,90700.03
ACCT100075635,CUST0043864,SALARY,ACTIVE,2017-07-11,7785.23
ACCT100075636,CUST0033946,CURRENT,ACTIVE,2018-04-19,5172.79
ACCT100075637,CUST0041317,NRO,ACTIVE,2018-04-22,8525.87
ACCT100075638,CUST0055042,SALARY,BLOCKED,2021-06-04,11393.12
ACCT100075639,CUST0038696,SALARY,ACTIVE,2018-07-07,657.45
ACCT100075640,CUST0016121,SALARY,ACTIVE,2020-11-08,41077.51
ACCT100075641,CUST0031114,NRO,ACTIVE,2019-06-29,100605.67
ACCT100075642,CUST0058455,SALARY,CLOSED,2021-03-14,115241.69
ACCT100075643,CUST0002924,SAVINGS,ACTIVE,2015-12-07,22528.04
ACCT100075644,CUST0015905,NRO,ACTIVE,2020-08-07,5099.23
ACCT100075645,CUST0050022,SAVINGS,ACTIVE,2020-05-06,39020.44
ACCT100075646,CUST0007818,NRO,DORMANT,2016-10-11,3335.77
ACCT100075647,CUST0008002,NRO,ACTIVE,2022-06-14,16069.35
ACCT100075648,CUST0013446,NRE,ACTIVE,2021-07-02,29265.27
ACCT100075649,CUST0033315,SALARY,ACTIVE,2015-03-24,2484.31
ACCT100075650,CUST0034436,SAVINGS,ACTIVE,2022-03-09,18659.28
ACCT100075651,CUST0000584,CURRENT,BLOCKED,2017-05-29,11728.68
ACCT100075652,CUST0014735,SAVINGS,ACTIVE,2015-01-29,175641.98
ACCT100075653,CUST0022782,NRE,ACTIVE,2022-03-25,28840.24
ACCT100075654,CUST0045538,SAVINGS,ACTIVE,2021-06-07,6891.52
ACCT100075655,CUST0020371,SAVINGS,ACTIVE,2017-10-23,65017.76
ACCT100075656,CUST0070365,Salary,ACTIVE,2017-07-23,9989.91
ACCT100075657,CUST0069142,CURRENT,ACTIVE,2019-06-09,7209.8
ACCT100075658,CUST0030247,SAVINGS,ACTIVE,2019-04-09,59520.4
ACCT100075659,CUST0059653,nro,ACTIVE,2018-04-14,18037.8
ACCT100075660,CUST0056108,SAVINGS,ACTIVE,2022-07-05,43899.71
ACCT100075661,CUST0017090,CURRENT,ACTIVE,2016-09-06,27399.81
ACCT100075662,CUST0011429,SALARY,ACTIVE,2020-04-01,18690.4
ACCT100075663,CUST0028139,NRE,ACTIVE,2019-05-30,8832.64
ACCT100075664,CUST0055928,SAVINGS,BLOCKED,2016-06-16,27982.04
ACCT100075665,CUST0056969,NRE,ACTIVE,2018-07-09,2524.19
ACCT100075666,CUST0050017,CURRENT,ACTIVE,2019-10-03,71452.11
