ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_STATUS,OPEN_DATE,CURRENT_BALANCE,CURRENCY,NUM_SIGNATORIES
ACCT100011300,CUST0006443,SAVINGS,ACTIVE,2014-12-07,55760.77,INR,1
ACCT100011301,CUST0000741,NRE,ACTIVE,2017-04-09,109241.87,INR,1
ACCT100011302,CUST0003211,SAVINGS,ACTIVE,2014-12-31,32225.78,INR,1
ACCT100011303,CUST0000465,SALARY,ACTIVE,2020-08-24,214694.52,INR,1
ACCT100011304,CUST0001644, SAVINGS ,ACTIVE,2012-04-27,21194.45,AED,1
ACCT100011305,CUST0001782,SHELL,ACTIVE,2012-08-14,3911849.59,USD,1
ACCT100011306,CUST0003934,SAVINGS,ACTIVE,2015-12-20,16479.28,AED,2
ACCT100011307,CUST0007212,CURRENT,ACTIVE,2017-02-13,7422.24,INR,1
ACCT100011308,CUST0002696,SALARY,ACTIVE,2016-04-12,14404.42,INR,1
ACCT100011309,CUST0004055,SALARY,ACTIVE,2016-12-31,25326.4,AED,1
ACCT100011310,CUST0004938,NRO,ACTIVE,2017-12-17,348166.36,USD,1
ACCT100011311,CUST0001094,TRUST,DORMANT,2016-10-14,116837.6,INR,1
ACCT100011312,CUST0006528,SALARY,DORMANT,2021-10-02,3228000.47,AED,1
ACCT100011313,CUST0002172,SALARY,BLOCKED,2021-05-20,57395.58,INR,1
ACCT100011314,CUST0005441,SAVINGS,ACTIVE,2012-06-12,106898.88,INR,1
ACCT100011315,CUST0003195,CURRENT,ACTIVE,2014-11-04,182191.43,USD,1
ACCT100011316,CUST0001483,SAVINGS,ACTIVE,2019-05-25,4600.44,INR,2
ACCT100011317,CUST0001897,CURRENT,ACTIVE,2020-08-14,25994.15,SGD,1
ACCT100011318,CUST0002263,SAVINGS,ACTIVE,2017-12-08,37755.53,USD,1
ACCT100011319,CUST0003011,NRE,ACTIVE,2021-08-03,10193.39,INR,1
ACCT100011320,CUST0007118,CURRENT,ACTIVE,2017-03-04,23895.82,AED,2
ACCT100011321,CUST0000205,SAVINGS,ACTIVE,2018-02-01,7618.73,INR,2
ACCT100011322,CUST0000532,CURRENT,DORMANT,2012-08-24,120897.21,USD,1
ACCT100011323,CUST0006499,CURRENT,ACTIVE,2020-08-11,10975.58,GBP,1
ACCT100011324,CUST0001012,CURRENT,ACTIVE,2016-07-26,993796.57,SGD,1
ACCT100011325,CUST0002609,SAVINGS,ACTIVE,2013-11-11,2048762.4,INR,2
ACCT100011326,CUST0005107,NRE,ACTIVE,2018-06-10,310888.66,INR,1
ACCT100011327,CUST0004751,SAVINGS,ACTIVE,2013-03-06,104899.47,INR,1
ACCT100011328,CUST0000261,SAVINGS,ACTIVE,2016-08-07,34176.8,INR,1
ACCT100011329,CUST0007477,SALARY,ACTIVE,2019-01-14,5051.32,INR,1
ACCT100011330,CUST0000425,SALARY,ACTIVE,2015-06-28,2783.85,AED,1
ACCT100011331,CUST0003669, SAVINGS ,ACTIVE,2015-07-09,27144.47,USD,2
ACCT100011332,CUST0002097,SALARY,ACTIVE,2017-11-15,4129.94,USD,1
ACCT100011333,CUST0004334,SAVINGS,ACTIVE,2014-08-16,74228.22,INR,2
ACCT100011334,CUST0000357,SAVINGS,ACTIVE,2021-06-02,6186.08,INR,2
ACCT100011335,CUST0004299,SAVINGS,ACTIVE,2018-08-15,22596.25,INR,1
ACCT100011336,CUST0005319,CURRENT,ACTIVE,2013-11-23,13458.82,INR,3
ACCT100011337,CUST0001868,NRE,BLOCKED,2014-07-20,40503.76,AED,1
ACCT100011338,CUST0000324,SALARY,ACTIVE,2015-03-07,99152.03,AED,1
ACCT100011339,CUST0000279,NRO,BLOCKED,2014-08-24,48754.4,INR,1
ACCT100011340,CUST0006170,CURRENT,ACTIVE,2020-02-24,26490.64,USD,1
ACCT100011341,CUST0004912,SAVINGS,ACTIVE,2018-05-13,6154.53,INR,1
ACCT100011342,CUST0006844,NRO,ACTIVE,2017-01-18,45835.39,USD,1
ACCT100011343,CUST0004861,NRO,ACTIVE,2014-03-08,82935.48,INR,1
ACCT100011344,CUST0001602,NRO,ACTIVE,2019-05-23,4676.29,USD,1
ACCT100011345,CUST0006544,SAVINGS,ACTIVE,2021-02-22,54964.23,INR,1
ACCT100011346,CUST0007650,SHELL,ACTIVE,2012-03-01,1173378.97,INR,1
ACCT100011347,CUST0001867,TRUST,CLOSED,2018-05-15,1210008.29,INR,1
ACCT100011348,CUST0004823,NRO,ACTIVE,2021-01-25,679513.09,GBP,1
ACCT100011349,CUST0000947,SALARY,DORMANT,2015-06-26,14143.6,GBP,1
ACCT100011350,CUST0003607,savings,ACTIVE,2019-06-02,18966.79,INR,2
ACCT100011351,CUST0004787,SAVINGS,ACTIVE,2013-08-19,39738.42,INR,1
ACCT100011352,CUST0003958,CURRENT,ACTIVE,2018-12-30,6761.7,INR,1
ACCT100011353,CUST0005687,NRO,ACTIVE,2017-07-13,56912.51,INR,1
ACCT100011354,CUST0000885,CURRENT,CLOSED,2012-03-22,211458.21,INR,1
ACCT100011355,CUST0003678,CURRENT,ACTIVE,2020-02-16,177901.85,USD,2
ACCT100011356,CUST0001383,CURRENT,ACTIVE,2012-01-17,1318423.54,INR,1
ACCT100011357,CUST0005293,SALARY,ACTIVE,2020-01-14,10133.31,INR,3
ACCT100011358,CUST0001620,SAVINGS,ACTIVE,2014-04-04,100688.03,SGD,1
ACCT100011359,CUST0005456,SALARY,ACTIVE,2014-04-10,10400.65,AED,1
ACCT100011360,CUST0000625,NRE,ACTIVE,2015-09-27,31152.02,INR,1
ACCT100011361,CUST0004363,SALARY,ACTIVE,2019-05-19,14812.38,INR,1
ACCT100011362,CUST0002990,SALARY,ACTIVE,2017-06-30,8177.82,AED,1
ACCT100011363,CUST0007391,CURRENT,ACTIVE,2020-05-03,25891.19,INR,1
ACCT100011364,CUST0007384,CURRENT,ACTIVE,2018-09-20,9719.21,INR,2
ACCT100011365,CUST0006714,SAVINGS,ACTIVE,2016-09-03,11012.62,INR,2
ACCT100011366,CUST0005530,SALARY,ACTIVE,2019-09-01,3226.17,USD,2
ACCT100011367,CUST0000322,SAVINGS,ACTIVE,2016-06-13,318493.24,INR,2
ACCT100011368,CUST0000313,SALARY,ACTIVE,2015-10-31,44298.8,INR,1
ACCT100011369,CUST0002127,SALARY,CLOSED,2020-04-06,1969.15,INR,1
ACCT100011370,CUST0000941,SAVINGS,ACTIVE,2019-07-30,6630.81,INR,1
ACCT100011371,CUST0002294,SAVINGS,ACTIVE,2014-05-25,8976.05,INR,1
ACCT100011372,CUST0000749,CURRENT,ACTIVE,2021-03-14,35628.37,INR,1
ACCT100011373,CUST0001125,SALARY,ACTIVE,2015-05-15,3234.54,INR,1
ACCT100011374,CUST0004630,CURRENT,ACTIVE,2016-04-15,41250.65,INR,1
ACCT100011375,CUST0001818,SAVINGS,ACTIVE,2021-11-23,74413.03,INR,1
ACCT100011376,CUST0003249,SAVINGS,ACTIVE,2019-09-11,9333.58,INR,2
ACCT100011377,CUST0005444,SAVINGS,ACTIVE,2013-11-16,2715.79,USD,1
ACCT100011378,CUST0006406,CURRENT,ACTIVE,2013-02-14,2363.16,INR,1
ACCT100011379,CUST0003072,SAVINGS,ACTIVE,2018-03-26,858.49,AED,2
ACCT100011380,CUST0005142,TRUST,ACTIVE,2019-09-27,497520.23,USD,1
ACCT100011381,CUST0003622,SHELL,ACTIVE,2020-11-30,785045.0,USD,1
ACCT100011382,CUST0004119,NRO,ACTIVE,2014-02-23,71918.84,USD,1
ACCT100011383,CUST0007232,NRE,ACTIVE,2012-06-15,67805.26,GBP,1
ACCT100011384,CUST0001369,CURRENT,ACTIVE,2013-03-04,25752.62,INR,1
ACCT100011385,CUST0007673,CURRENT,ACTIVE,2017-04-26,71838.44,INR,1
ACCT100011386,CUST0006339,CURRENT,ACTIVE,2013-06-20,20000.84,USD,1
ACCT100011387,CUST0002068,SAVINGS,ACTIVE,2018-06-22,17468.43,INR,1
ACCT100011388,CUST0005793,SAVINGS,ACTIVE,2018-06-27,11109.58,INR,1
ACCT100011389,CUST0006396,CURRENT,ACTIVE,2015-05-11,56446.91,USD,2
ACCT100011390,CUST0000752,TRUST,CLOSED,2012-06-07,12306.91,USD,1
ACCT100011391,CUST0007025,TRUST,ACTIVE,2012-09-05,1093687.3,USD,1
ACCT100011392,CUST0007700,SALARY,ACTIVE,2013-04-29,17242.92,USD,1
ACCT100011393,CUST0003270, CURRENT ,ACTIVE,2017-10-29,23899.3,USD,1
ACCT100011394,CUST0000640,SAVINGS,ACTIVE,2020-07-10,10102.27,INR,1
ACCT100011395,CUST0005580,CURRENT,DORMANT,2017-11-21,107378.34,AED,1
ACCT100011396,CUST0000940,SHELL,ACTIVE,2019-11-01,535002.88,INR,1
ACCT100011397,CUST0006355,NRO,ACTIVE,2019-02-24,241466.45,INR,2
ACCT100011398,CUST0007669,CURRENT,ACTIVE,2019-07-30,57710.17,INR,1
ACCT100011399,CUST0007280, NRO ,ACTIVE,2012-05-19,393251.62,SGD,1
ACCT100011400,CUST0000537,SALARY,ACTIVE,2018-08-15,2669.09,USD,1
ACCT100011401,CUST0003835, CURRENT ,ACTIVE,2016-01-27,58879.7,SGD,1
ACCT100011402,CUST0004337,CURRENT,ACTIVE,2017-01-21,3367.76,INR,3
ACCT100011403,CUST0006065,CURRENT,ACTIVE,2020-12-14,11450.42,SGD,1
ACCT100011404,CUST0004818,SAVINGS,ACTIVE,2018-06-28,2129.65,USD,1
ACCT100011405,CUST0004495,CURRENT,ACTIVE,2015-09-19,38395.23,AED,1
ACCT100011406,CUST0007782,SAVINGS,ACTIVE,2012-06-25,9794.82,INR,2
ACCT100011407,CUST0000762,NRO,DORMANT,2020-04-14,38949.57,INR,1
ACCT100011408,CUST0001947,SALARY,ACTIVE,2014-02-28,1531.29,INR,1
ACCT100011409,CUST0000489,CURRENT,ACTIVE,2020-05-19,3989.56,AED,3
ACCT100011410,CUST0001752,SAVINGS,ACTIVE,2012-07-07,2947.73,GBP,2
ACCT100011411,CUST0005227,SAVINGS,ACTIVE,2012-06-09,59968.96,USD,2
ACCT100011412,CUST0005909,SAVINGS,ACTIVE,2016-06-03,16946.42,USD,1
ACCT100011413,CUST0005608,CURRENT,ACTIVE,2019-05-16,12111.57,SGD,1
ACCT100011414,CUST0006629,SALARY,ACTIVE,2018-07-09,9816.29,AED,2
ACCT100011415,CUST0001359,CURRENT,DORMANT,2012-04-15,71751.08,AED,1
ACCT100011416,CUST0001818,CURRENT,ACTIVE,2018-09-19,56840.73,USD,1
ACCT100011417,CUST0006666,SALARY,ACTIVE,2019-05-04,5034.82,INR,1
ACCT100011418,CUST0007107,SAVINGS,CLOSED,2014-08-29,7229.07,USD,1
ACCT100011419,CUST0006887,CURRENT,ACTIVE,2013-03-01,24066.82,INR,1
ACCT100011420,CUST0002013,SAVINGS,ACTIVE,2017-09-19,99486.99,INR,1
ACCT100011421,CUST0006054,NRE,DORMANT,2015-08-13,394773.67,INR,1
ACCT100011422,CUST0006711,CURRENT,BLOCKED,2012-07-11,337013.42,INR,1
ACCT100011423,CUST0001624,SAVINGS,ACTIVE,2020-01-04,19334.43,INR,2
ACCT100011424,CUST0005992,NRE,ACTIVE,2020-11-24,36902.79,SGD,3
ACCT100011425,CUST0000507,NRE,ACTIVE,2012-09-20,1132049.83,AED,2
ACCT100011426,CUST0007621,CURRENT,ACTIVE,2013-03-23,29695.17,INR,1
ACCT100011427,CUST0001568,SAVINGS,ACTIVE,2015-08-29,3052.82,SGD,3
ACCT100011428,CUST0000346,CURRENT,ACTIVE,2019-04-24,11422.86,INR,1
ACCT100011429,CUST0002608,CURRENT,ACTIVE,2020-07-28,136988.48,INR,1
ACCT100011430,CUST0001307,SAVINGS,ACTIVE,2015-01-16,19958.76,INR,1
ACCT100011431,CUST0003148,CURRENT,DORMANT,2019-02-23,16370.45,INR,1
ACCT100011432,CUST0004128,NRE,ACTIVE,2019-08-27,53946.48,INR,2
ACCT100011433,CUST0002663,CURRENT,ACTIVE,2017-09-27,2799686.79,INR,1
ACCT100011434,CUST0007460,SAVINGS,ACTIVE,2016-01-17,31799.7,USD,1
ACCT100011435,CUST0002743,NRO,ACTIVE,2021-04-28,74074.93,USD,1
ACCT100011436,CUST0002886,SALARY,ACTIVE,2014-10-11,22335.81,INR,1
ACCT100011437,CUST0002156,CURRENT,ACTIVE,2014-04-13,2801.63,INR,1
ACCT100011438,CUST0001933,SAVINGS,ACTIVE,2014-10-23,3834.62,INR,1
ACCT100011439,CUST0006322,SAVINGS,ACTIVE,2013-03-03,4793.63,INR,1
ACCT100011440,CUST0005855,SALARY,ACTIVE,2018-06-28,82011.91,INR,1
ACCT100011441,CUST0004242,SALARY,ACTIVE,2012-06-18,582.89,INR,1
ACCT100011442,CUST0004765,NRE,ACTIVE,2021-04-17,39264.47,USD,1
ACCT100011443,CUST0005898,SALARY,ACTIVE,2020-05-24,12083.41,INR,1
ACCT100011444,CUST0003367,SAVINGS,ACTIVE,2015-08-10,8131.79,USD,3
ACCT100011445,CUST0005991,CURRENT,ACTIVE,2019-03-22,11172.39,INR,3
ACCT100011446,CUST0001667,CURRENT,ACTIVE,2012-06-20,31988.42,INR,1
ACCT100011447,CUST0005107,NRO,ACTIVE,2015-07-27,1114443.25,GBP,1
ACCT100011448,CUST0003053,SAVINGS,ACTIVE,2013-05-04,59302.98,INR,1
ACCT100011449,CUST0001362,CURRENT,ACTIVE,2019-10-19,4068.56,INR,1
ACCT100011450,CUST0004400,CURRENT,DORMANT,2019-11-04,54713.47,INR,2
ACCT100011451,CUST0003805,SALARY,ACTIVE,2019-07-19,801.78,INR,2
ACCT100011452,CUST0002730,SALARY,ACTIVE,2015-10-14,17013.3,USD,2
ACCT100011453,CUST0004736,SALARY,ACTIVE,2013-07-26,45160.46,GBP,2
ACCT100011454,CUST0000431,CURRENT,ACTIVE,2012-07-31,6241.38,SGD,2
ACCT100011455,CUST0006298,CURRENT,ACTIVE,2018-02-14,85621.82,USD,1
ACCT100011456,CUST0006902,SAVINGS,ACTIVE,2018-11-02,157677.21,INR,3
ACCT100011457,CUST0007840,CURRENT,BLOCKED,2014-09-13,1839.55,GBP,2
ACCT100011458,CUST0003327,SALARY,ACTIVE,2013-08-28,13202.82,USD,1
ACCT100011459,CUST0001691,SALARY,ACTIVE,2012-02-20,14110.13,SGD,1
ACCT100011460,CUST0005963,SAVINGS,ACTIVE,2017-07-12,13829.99,AED,1
ACCT100011461,CUST0001142,SALARY,DORMANT,2016-06-22,2330.2,INR,1
ACCT100011462,CUST0006779,CURRENT,ACTIVE,2012-01-10,75645.39,INR,1
ACCT100011463,CUST0000105,CURRENT,ACTIVE,2017-12-06,26597.98,INR,1
ACCT100011464,CUST0005830,CURRENT,ACTIVE,2015-02-06,70222.27,USD,3
ACCT100011465,CUST0005855,SAVINGS,ACTIVE,2017-09-20,5507.11,USD,3
ACCT100011466,CUST0002824,SAVINGS,ACTIVE,2016-01-10,17037.88,AED,3
ACCT100011467,CUST0001525,SAVINGS,ACTIVE,2020-06-10,868198.61,INR,1
ACCT100011468,CUST0006764,SHELL,ACTIVE,2013-08-12,63903.9,INR,3
ACCT100011469,CUST0006744,SAVINGS,ACTIVE,2016-11-10,209.93,INR,1
ACCT100011470,CUST0002322,SALARY,ACTIVE,2020-03-02,13848.06,INR,1
ACCT100011471,CUST0005833,savings,ACTIVE,2019-05-22,9988.54,AED,1
ACCT100011472,CUST0006166,SALARY,ACTIVE,2019-11-04,8380.46,USD,2
ACCT100011473,CUST0003563,NRO,ACTIVE,2013-05-17,20459.21,INR,2
ACCT100011474,CUST0001397,CURRENT,ACTIVE,2018-10-03,86186.01,INR,1
ACCT100011475,CUST0006335,SALARY,ACTIVE,2019-04-20,96311.16,USD,1
ACCT100011476,CUST0004146,SALARY,ACTIVE,2012-11-19,3855.93,USD,3
ACCT100011477,CUST0006730,SALARY,ACTIVE,2012-02-02,48633.14,USD,1
ACCT100011478,CUST0007041,SAVINGS,CLOSED,2020-06-09,24591.86,INR,1
ACCT100011479,CUST0007043,NRE,ACTIVE,2016-03-17,302489.29,USD,1
ACCT100011480,CUST0004972,SALARY,ACTIVE,2021-01-25,14678.97,INR,1
ACCT100011481,CUST0003034,SAVINGS,ACTIVE,2014-11-19,8281.0,AED,1
ACCT100011482,CUST0005048,CURRENT,ACTIVE,2020-02-08,132387.75,INR,1
ACCT100011483,CUST0005767,SALARY,DORMANT,2021-01-02,4915.26,INR,2
ACCT100011484,CUST0006299,SALARY,ACTIVE,2016-02-03,49368.01,SGD,2
ACCT100011485,CUST0004111,SAVINGS,ACTIVE,2018-08-08,89482.31,INR,1
ACCT100011486,CUST0007673,SALARY,ACTIVE,2016-09-11,8403.08,AED,1
ACCT100011487,CUST0002647,CURRENT,ACTIVE,2012-02-14,9903.94,SGD,1
ACCT100011488,CUST0000213,SALARY,ACTIVE,2017-06-19,11014.28,INR,2
ACCT100011489,CUST0000878,NRE,CLOSED,2018-09-01,868391.19,INR,1
ACCT100011490,CUST0007679,CURRENT,ACTIVE,2018-04-23,23026.33,INR,1
ACCT100011491,CUST0003149,CURRENT,ACTIVE,2014-07-02,59268.46,INR,2
ACCT100011492,CUST0005280,SALARY,ACTIVE,2014-09-07,7979.9,INR,1
ACCT100011493,CUST0000817, NRE ,BLOCKED,2016-11-18,90892.52,SGD,1
ACCT100011494,CUST0000596,salary,ACTIVE,2013-02-26,135151.34,INR,1
ACCT100011495,CUST0002672,SAVINGS,ACTIVE,2020-10-23,64454.97,INR,1
ACCT100011496,CUST0001477,SHELL,DORMANT,2018-03-26,198455.25,INR,1
ACCT100011497,CUST0007401,SAVINGS,ACTIVE,2021-07-30,770.42,INR,2
ACCT100011498,CUST0007669,NRO,ACTIVE,2018-07-15,195822.24,AED,1
ACCT100011499,CUST0006560,NRO,ACTIVE,2014-06-01,27393.07,AED,1
ACCT100011500,CUST0003193,SAVINGS,ACTIVE,2014-04-10,23557.36,AED,1
ACCT100011501,CUST0005429,NRE,ACTIVE,2019-07-01,114914.13,SGD,3
ACCT100011502,CUST0006127,CURRENT,ACTIVE,2018-05-28,329950.23,AED,1
ACCT100011503,CUST0006812,CURRENT,ACTIVE,2017-02-27,37930.59,INR,1
ACCT100011504,CUST0004457,SAVINGS,ACTIVE,2020-02-02,22390.67,INR,2
ACCT100011505,CUST0005468,CURRENT,ACTIVE,2012-12-26,1292194.74,USD,3
ACCT100011506,CUST0000076,SALARY,ACTIVE,2014-06-05,66565.03,INR,3
ACCT100011507,CUST0005830,CURRENT,CLOSED,2020-02-09,3381.72,AED,1
ACCT100011508,CUST0000218,SAVINGS,BLOCKED,2020-05-05,10605.71,INR,1
ACCT100011509,CUST0001489,CURRENT,ACTIVE,2012-12-28,21465.36,SGD,3
ACCT100011510,CUST0004900,NRO,CLOSED,2017-01-22,231702.53,USD,2
ACCT100011511,CUST0004286,NRE,ACTIVE,2015-10-22,69427.14,USD,1
ACCT100011512,CUST0001930,SAVINGS,ACTIVE,2012-02-28,1599.3,INR,1
ACCT100011513,CUST0005210,CURRENT,CLOSED,2018-04-27,57236.89,GBP,2
ACCT100011514,CUST0000336,SALARY,ACTIVE,2012-02-26,47680.74,GBP,1
ACCT100011515,CUST0000224, CURRENT ,ACTIVE,2018-11-09,38828.95,USD,1
ACCT100011516,CUST0007888,SALARY,BLOCKED,2019-08-17,8161.22,INR,1
ACCT100011517,CUST0006780,SALARY,ACTIVE,2013-06-15,9920.83,INR,1
ACCT100011518,CUST0000398,CURRENT,ACTIVE,2020-12-04,15522.31,AED,1
ACCT100011519,CUST0003443,SAVINGS,ACTIVE,2021-11-15,11483.79,USD,2
ACCT100011520,CUST0002329,CURRENT,ACTIVE,2013-04-26,31153.05,INR,1
ACCT100011521,CUST0004801,savings,DORMANT,2014-03-28,40042.22,AED,2
ACCT100011522,CUST0001959,SALARY,ACTIVE,2013-10-02,67732.02,INR,1
ACCT100011523,CUST0006571,NRE,ACTIVE,2012-05-04,495535.39,INR,2
ACCT100011524,CUST0005200,TRUST,ACTIVE,2021-10-11,170875.39,USD,1
ACCT100011525,CUST0000353,NRO,ACTIVE,2015-06-23,5921.89,INR,1
ACCT100011526,CUST0002774,SAVINGS,ACTIVE,2015-09-01,11515.11,USD,1
ACCT100011527,CUST0006639,CURRENT,ACTIVE,2012-05-09,127144.81,INR,1
ACCT100011528,CUST0005596,SALARY,CLOSED,2015-12-30,48864.19,AED,2
ACCT100011529,CUST0001714,NRE,ACTIVE,2017-03-18,114009.54,INR,1
ACCT100011530,CUST0005783,SAVINGS,DORMANT,2016-12-17,6795.7,INR,1
ACCT100011531,CUST0003328,SHELL,ACTIVE,2018-01-20,106433.86,AED,2
ACCT100011532,CUST0005250,CURRENT,ACTIVE,2016-03-15,165288.23,INR,2
ACCT100011533,CUST0001935,CURRENT,BLOCKED,2017-11-28,4915.33,GBP,1
ACCT100011534,CUST0003187,CURRENT,DORMANT,2012-07-06,184998.47,GBP,2
ACCT100011535,CUST0002604,SAVINGS,ACTIVE,2021-09-24,6792.45,GBP,1
ACCT100011536,CUST0003756,SALARY,ACTIVE,2017-04-21,1970.82,GBP,1
ACCT100011537,CUST0000063,SAVINGS,CLOSED,2016-02-16,131385.83,INR,1
ACCT100011538,CUST0007274, NRE ,ACTIVE,2017-04-21,25157.68,INR,1
ACCT100011539,CUST0003439,SAVINGS,ACTIVE,2020-04-24,1879.48,INR,1
ACCT100011540,CUST0005285,NRO,ACTIVE,2012-07-24,1886393.09,INR,1
ACCT100011541,CUST0003845,nre,ACTIVE,2016-06-02,396044.43,INR,2
ACCT100011542,CUST0005408,CURRENT,ACTIVE,2013-09-25,89363.07,INR,3
ACCT100011543,CUST0007142,SAVINGS,ACTIVE,2016-08-21,22723.91,INR,2
ACCT100011544,CUST0004567,NRO,ACTIVE,2020-07-04,35114.49,INR,1
ACCT100011545,CUST0007191,NRE,ACTIVE,2014-08-09,76399.81,GBP,2
ACCT100011546,CUST0007521,SALARY,ACTIVE,2015-01-03,153146.51,INR,1
ACCT100011547,CUST0002246,SAVINGS,DORMANT,2015-03-09,14161.44,INR,1
ACCT100011548,CUST0001200,CURRENT,ACTIVE,2013-02-12,18082.04,AED,1
ACCT100011549,CUST0001569,TRUST,DORMANT,2014-11-09,2413614.6,INR,1
ACCT100011550,CUST0004086,SAVINGS,ACTIVE,2016-08-24,5298.3,INR,2
ACCT100011551,CUST0003817, CURRENT ,ACTIVE,2018-04-13,98454.12,INR,2
ACCT100011552,CUST0002324,NRE,ACTIVE,2014-07-04,1290372.25,AED,1
ACCT100011553,CUST0000642,salary,ACTIVE,2016-04-26,8631.01,INR,1
ACCT100011554,CUST0004564,CURRENT,ACTIVE,2021-08-04,1850.23,SGD,1
ACCT100011555,CUST0002391,NRO,ACTIVE,2014-05-06,366090.49,INR,1
ACCT100011556,CUST0001907,CURRENT,ACTIVE,2020-12-31,331369.01,INR,1
ACCT100011557,CUST0005942,NRO,ACTIVE,2020-12-06,100510.76,INR,1
ACCT100011558,CUST0003226,SALARY,DORMANT,2014-09-20,8188.66,USD,1
ACCT100011559,CUST0000130,CURRENT,BLOCKED,2016-10-18,47470.44,INR,2
ACCT100011560,CUST0000962,NRO,ACTIVE,2013-10-10,111856.3,INR,1
ACCT100011561,CUST0007777,NRO,ACTIVE,2021-10-10,58030.97,INR,2
ACCT100011562,CUST0000074,CURRENT,ACTIVE,2013-01-21,681567.94,INR,1
ACCT100011563,CUST0007068,SAVINGS,CLOSED,2015-05-05,21942.05,INR,1
ACCT100011564,CUST0007183,SHELL,ACTIVE,2017-06-04,668209.52,USD,2
ACCT100011565,CUST0000594, CURRENT ,ACTIVE,2014-07-11,156813.31,USD,1
ACCT100011566,CUST0000487,SHELL,DORMANT,2014-09-11,346119.49,USD,1
ACCT100011567,CUST0001499,SAVINGS,ACTIVE,2018-01-14,11261.22,USD,1
ACCT100011568,CUST0001125,SAVINGS,ACTIVE,2017-07-03,34424.76,AED,1
ACCT100011569,CUST0002868,SAVINGS,ACTIVE,2012-05-16,15314.6,SGD,1
ACCT100011570,CUST0003495,CURRENT,ACTIVE,2013-09-10,150287.09,USD,1
ACCT100011571,CUST0002508,SALARY,ACTIVE,2013-08-26,7134.08,GBP,2
ACCT100011572,CUST0007438,SAVINGS,ACTIVE,2013-05-02,30318.72,INR,2
ACCT100011573,CUST0004127,SALARY,ACTIVE,2017-08-11,38126.76,AED,2
ACCT100011574,CUST0002121,SAVINGS,ACTIVE,2017-06-08,74893.23,USD,1
ACCT100011575,CUST0000558,SHELL,DORMANT,2014-03-26,33190.98,USD,2
ACCT100011576,CUST0003368,CURRENT,BLOCKED,2018-02-28,76441.51,INR,1
ACCT100011577,CUST0007867,SHELL,DORMANT,2018-05-09,2305355.94,INR,1
ACCT100011578,CUST0003866,CURRENT,ACTIVE,2019-04-01,11485.32,USD,1
ACCT100011579,CUST0002651,CURRENT,ACTIVE,2013-04-18,244757.63,AED,1
ACCT100011580,CUST0000528,SAVINGS,ACTIVE,2013-01-18,22258.08,INR,1
ACCT100011581,CUST0007554,SAVINGS,ACTIVE,2020-08-11,8485.21,INR,1
ACCT100011582,CUST0004817,CURRENT,ACTIVE,2019-11-30,92462.63,SGD,1
ACCT100011583,CUST0002784,CURRENT,ACTIVE,2014-03-31,167453.73,INR,2
ACCT100011584,CUST0001599,SAVINGS,ACTIVE,2019-01-02,641.57,INR,2
ACCT100011585,CUST0001152,SAVINGS,ACTIVE,2020-12-09,184175.18,AED,1
ACCT100011586,CUST0002457,SALARY,ACTIVE,2012-08-15,610.64,USD,2
ACCT100011587,CUST0005059,CURRENT,ACTIVE,2017-03-02,9296.99,GBP,1
ACCT100011588,CUST0007721,NRE,ACTIVE,2013-03-04,1378295.13,SGD,3
ACCT100011589,CUST0007479,SAVINGS,ACTIVE,2018-11-05,64946.61,USD,1
ACCT100011590,CUST0002534,SAVINGS,ACTIVE,2013-04-29,8256.98,INR,1
ACCT100011591,CUST0001379,TRUST,ACTIVE,2015-06-06,1519668.14,INR,1
ACCT100011592,CUST0002563,SAVINGS,ACTIVE,2016-11-02,27138.63,INR,1
ACCT100011593,CUST0001179,NRO,ACTIVE,2014-08-08,138544.83,INR,1
ACCT100011594,CUST0005774,NRO,ACTIVE,2021-01-19,1280.48,SGD,1
ACCT100011595,CUST0004641,TRUST,BLOCKED,2018-03-06,69323.12,INR,1
ACCT100011596,CUST0000853,CURRENT,ACTIVE,2019-03-17,28068.69,INR,1
ACCT100011597,CUST0003210,SALARY,ACTIVE,2021-08-10,332.56,INR,1
ACCT100011598,CUST0004789,CURRENT,ACTIVE,2014-09-16,155640.36,GBP,1
ACCT100011599,CUST0002042,SHELL,DORMANT,2021-02-27,594150.24,INR,1
ACCT100011600,CUST0000465,SALARY,ACTIVE,2019-02-02,82305.05,INR,1
ACCT100011601,CUST0004039,SALARY,ACTIVE,2017-05-26,5251.96,INR,2
ACCT100011602,CUST0005595,CURRENT,BLOCKED,2014-11-24,5864.0,INR,1
ACCT100011603,CUST0001192,CURRENT,ACTIVE,2017-11-01,11043.09,AED,1
ACCT100011604,CUST0004578,SALARY,ACTIVE,2012-11-14,17985.98,INR,1
ACCT100011605,CUST0002840,SAVINGS,ACTIVE,2013-04-14,85009.65,INR,2
ACCT100011606,CUST0005258,CURRENT,ACTIVE,2014-04-25,50593.19,INR,1
ACCT100011607,CUST0004401,CURRENT,ACTIVE,2021-06-30,215595.67,SGD,1
ACCT100011608,CUST0007324,NRE,ACTIVE,2019-04-16,160440.31,INR,1
ACCT100011609,CUST0003946,SALARY,ACTIVE,2020-12-08,29282.54,INR,1
ACCT100011610,CUST0003745,CURRENT,ACTIVE,2014-12-29,641729.13,INR,1
