account_id,customer_id,account_type,account_currency,account_open_date,account_status,account_balance_current,avg_balance_30d,avg_balance_90d,account_age_days,account_freeze_flag,account_freeze_reason_code,account_reactivation_date,account_limit_current,upi_vpa_id,upi_linked_account_count,upi_device_binding_count,upi_primary_device_id,last_activity_date,customer_customer_type,customer_customer_segment,customer_customer_risk_rating,customer_customer_status,customer_customer_open_date,customer_customer_last_kyc_update_date,customer_customer_kyc_status,customer_customer_name,customer_customer_gender,customer_customer_date_of_birth,txn_count,txn_transaction_amount_mean,txn_transaction_amount_max,external_signal_count,external_signal_signal_type_nunique,device_signal_count,device_signal_device_id_nunique,device_signal_ip_address_nunique,mule_flag,mule_typology,txn_count_30d,total_credit_30d,total_debit_30d,rapid_outflow_count_30d,inflow_outflow_ratio_30d,round_amount_ratio_30d,cash_txn_ratio_30d,dormancy_break_flag,unique_counterparties_30d,counterparty_link_count,balance_retention_ratio,unique_devices_30d,avg_ip_risk_score,complaint_count_90d,if4_flag,connected_to_flagged_account_count,graph_degree,typology_available_flag,account_open_date_age_days,account_reactivation_date_age_days,last_activity_date_age_days,customer_customer_open_date_age_days,customer_customer_last_kyc_update_date_age_days,customer_customer_date_of_birth_age_days
ACC00006858,CUST0003716,SAVINGS,INR,2019-11-14,ACTIVE,19621.21,18834.96,19263.42,1964.0,0,NONE,missing,57044.31,acc00006858@upibank,1,1,DEV217608,2024-06-06,INDIVIDUAL,RETAIL,LOW,ACTIVE,2010-10-25,2011-12-04,COMPLETE,Wriddhish Bhatia,F,1986-12-06,37,34808.704594594594,100000.0,1.0,1.0,5,1,5,0,missing,37,0.0,0.0,37,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1932,0.0,297,4905,4865,7793
ACC00006859,CUST0005103,SALARY,INR,2024-01-23,ACTIVE,7797.3,7218.54,6989.77,433.0,0,NONE,missing,12320.83,acc00006859@upibank,2,2,DEV267448,2024-11-06,INDIVIDUAL,HNI,LOW,ACTIVE,2015-06-12,2017-01-26,COMPLETE,Ekaja Chopra,F,1975-03-30,39,32416.70128205128,100000.0,1.0,1.0,7,1,7,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,401,0.0,144,3214,2985,12062
ACC00006860,CUST0006675,SALARY,INR,2016-03-16,ACTIVE,21613.36,18802.55,16889.08,3302.0,0,NONE,missing,38713.5,acc00006860@upibank,2,2,DEV350674,2024-09-28,INDIVIDUAL,NRI,MEDIUM,ACTIVE,2018-01-05,2023-07-20,COMPLETE,Hiral Acharya,F,1962-04-24,38,44871.59236842105,100000.0,1.0,1.0,6,1,6,0,missing,38,0.0,0.0,38,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3270,0.0,183,2276,619,16785
ACC00006861,CUST0007099,SAVINGS,INR,2019-03-17,ACTIVE,10922.8,9185.19,9304.01,2206.0,0,NONE,missing,34977.98,missing,3,1,DEV832823,2024-07-12,BUSINESS,SME,LOW,ACTIVE,2017-06-13,2023-05-19,COMPLETE,Devika Kar,M,1978-07-08,56,29815.814642857145,100000.0,1.0,1.0,5,1,5,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2174,0.0,261,2482,681,10866
ACC00006862,CUST0005833,CURRENT,INR,2015-08-28,ACTIVE,14091.01,13331.5,13317.85,3503.0,0,NONE,missing,47063.08,acc00006862@upibank,3,2,DEV481874,2024-10-14,INDIVIDUAL,RETAIL,LOW,ACTIVE,2017-09-08,2021-07-29,COMPLETE,Ishanvi Raja,F,1985-09-27,49,46871.91306122448,100000.0,1.0,1.0,1,1,1,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3471,0.0,167,2395,1340,8228
ACC00006863,CUST0001762,SAVINGS,INR,2015-09-24,ACTIVE,14937.37,13080.98,14555.54,3476.0,0,NONE,missing,56835.6,acc00006863@upibank,2,1,DEV774668,2024-05-27,BUSINESS,SME,MEDIUM,ACTIVE,2022-12-05,2024-01-30,COMPLETE,Kavya Korpal,M,1981-12-01,50,36229.9232,100000.0,1.0,1.0,6,1,6,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3444,0.0,307,481,425,9624
ACC00006864,CUST0006149,SAVINGS,INR,2022-11-03,ACTIVE,16780.42,14656.1,13247.72,879.0,0,NONE,missing,21525.26,acc00006864@upibank,1,2,DEV166751,2024-09-09,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2012-02-06,2016-11-29,COMPLETE,Kala Ratta,M,2002-06-09,51,51921.85196078432,100000.0,1.0,1.0,1,1,1,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,847,0.0,202,4436,3043,2129
ACC00006865,CUST0000256,SALARY,INR,2019-12-10,ACTIVE,66609.88,63608.68,52307.86,1938.0,0,NONE,missing,257269.83,acc00006865@upibank,4,2,DEV423620,2024-10-10,INDIVIDUAL,STUDENT,MEDIUM,ACTIVE,2020-03-29,2023-10-12,PARTIAL,Azad Saini,M,1997-02-09,53,31974.45566037736,100000.0,1.0,1.0,7,1,7,0,missing,53,0.0,0.0,53,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1906,0.0,171,1462,535,4075
ACC00006866,CUST0005473,SAVINGS,INR,2020-07-26,FROZEN,18849.68,16749.14,17090.92,1709.0,1,SUSPICIOUS_ACTIVITY,missing,42136.05,acc00006866@upibank,4,1,DEV437938,2025-01-24,INDIVIDUAL,RETAIL,LOW,ACTIVE,2016-03-20,2024-11-29,EXPIRED,Upadhriti Palla,M,1978-03-27,45,42186.64288888888,100000.0,1.0,1.0,6,1,6,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1677,0.0,65,2932,121,10969
ACC00006867,CUST0005405,SAVINGS,GBP,2024-06-14,ACTIVE,5092.65,3234.91,4348.1,290.0,0,NONE,missing,24708.88,missing,3,4,DEV250288,2025-02-01,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2018-03-29,2021-12-17,COMPLETE,Gaurika Krishnan,F,1986-07-29,395,68894.58992682927,200000.0,2.0,2.0,7,2,7,1,layering_mule,395,0.0,0.0,395,0.0,1,0.0,1,0,0,1.0,2,0,2.0,0,0,0,1,258,0.0,57,2193,1199,7923
ACC00006868,CUST0004776,CURRENT,EUR,2019-09-15,ACTIVE,139445.06,132929.31,121835.36,2024.0,0,NONE,missing,672751.74,acc00006868@upibank,3,2,DEV879802,2024-05-28,INDIVIDUAL,RETAIL,HIGH,DORMANT,2016-01-16,2019-09-15,COMPLETE,Diya Rau,M,2005-08-16,47,37032.61787234042,100000.0,1.0,1.0,3,1,3,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,1.0,0,0,0,0,1992,0.0,306,2996,2023,965
ACC00006869,CUST0000901,CURRENT,INR,2017-01-26,ACTIVE,61447.2,66323.07,55583.39,2986.0,0,NONE,missing,251101.42,acc00006869@upibank,3,2,DEV798869,2024-06-21,INDIVIDUAL,RETAIL,VERY_HIGH,ACTIVE,2019-01-31,2020-10-07,COMPLETE,Zinal Zachariah,F,1974-08-03,59,31781.25406779661,100000.0,1.0,1.0,6,1,6,0,missing,59,0.0,0.0,59,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2954,0.0,282,1885,1635,12301
ACC00006870,CUST0006945,SALARY,INR,2018-12-23,ACTIVE,41829.71,36399.07,29292.63,2290.0,0,NONE,missing,128665.7,acc00006870@upibank,3,2,DEV679992,2025-01-01,INDIVIDUAL,RETAIL,LOW,ACTIVE,2021-01-14,2021-09-20,COMPLETE,Janya Magar,M,1994-01-02,48,31824.401875,100000.0,1.0,1.0,7,1,7,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2258,0.0,88,1171,1287,5209
ACC00006871,CUST0006923,SAVINGS,INR,2022-05-14,ACTIVE,32604.27,30643.13,23013.7,1052.0,0,NONE,missing,87607.25,acc00006871@upibank,3,2,DEV297740,2024-08-16,INDIVIDUAL,RETAIL,LOW,ACTIVE,2015-07-11,2025-03-26,COMPLETE,Dakshesh Pillai,M,1963-10-29,50,32754.5082,100000.0,1.0,1.0,4,1,4,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1020,0.0,226,3185,4,16232
ACC00006872,CUST0007748,SALARY,INR,2023-08-26,ACTIVE,62219.92,63680.45,47301.46,583.0,0,NONE,missing,77168.7,missing,1,1,DEV349242,2024-07-16,INDIVIDUAL,RETAIL,LOW,DORMANT,2019-06-23,2021-09-20,COMPLETE,Pranav Mahajan,OTHER,1996-08-10,49,49929.53469387756,100000.0,1.0,1.0,2,1,2,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,551,0.0,257,1742,1287,4258
ACC00006873,CUST0002840,SAVINGS,INR,2021-07-05,ACTIVE,24519.72,23860.88,17846.97,1365.0,0,NONE,missing,87149.97,missing,3,1,DEV462598,2024-07-16,INDIVIDUAL,RETAIL,LOW,ACTIVE,2019-12-19,2024-06-26,PARTIAL,Banjeet Karan,OTHER,1961-10-28,52,25289.569328665686,100000.0,1.0,1.0,5,1,5,0,missing,52,0.0,0.0,52,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1333,0.0,257,1563,277,16963
ACC00006874,CUST0000069,CURRENT,INR,2018-01-30,ACTIVE,71788.8,63536.71,66849.42,2617.0,0,NONE,missing,266207.96,acc00006874@upibank,2,2,DEV153938,2024-08-26,BUSINESS,SME,MEDIUM,ACTIVE,2011-03-07,2014-09-01,COMPLETE,Banjeet Balasubramanian,F,1972-02-04,37,36693.61405405405,100000.0,1.0,1.0,1,1,1,0,missing,37,0.0,0.0,37,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2585,0.0,216,4772,3863,13212
ACC00006875,CUST0007108,SALARY,INR,2023-06-13,FROZEN,46024.4,46884.95,44296.66,657.0,1,FRAUD_SUSPECTED,2025-03-19,172230.26,acc00006875@upibank,4,1,DEV313203,2025-02-11,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2021-06-02,2021-12-06,PARTIAL,Dhruv Kala,F,1967-10-19,41,32477.86731707317,100000.0,1.0,1.0,3,1,3,0,missing,41,0.0,0.0,41,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,625,11.0,47,1032,1210,14781
ACC00006876,CUST0000854,SAVINGS,INR,2016-03-09,ACTIVE,14302.53,13472.13,13404.4,3309.0,0,NONE,missing,14797.61,missing,2,2,DEV324921,2024-09-02,BUSINESS,SME,LOW,ACTIVE,2020-12-24,2022-03-12,PARTIAL,Abha Gade,M,2003-04-22,48,47908.14791666667,100000.0,1.0,1.0,2,1,2,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3277,0.0,209,1192,1114,1812
ACC00006877,CUST0005365,SAVINGS,GBP,2017-04-27,ACTIVE,64538.75,52892.67,57106.73,2895.0,0,NONE,missing,311156.56,missing,3,2,DEV104437,2025-02-10,INDIVIDUAL,STUDENT,LOW,ACTIVE,2013-05-12,2022-09-12,COMPLETE,Nikita Bawa,M,1984-04-19,51,39775.36058823529,100000.0,1.0,1.0,5,1,5,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2863,0.0,48,3975,930,8754
ACC00006878,CUST0000346,OD,INR,2017-11-07,ACTIVE,24582.15,25902.38,20094.19,2701.0,0,NONE,missing,118319.62,acc00006878@upibank,2,1,DEV295489,2024-07-31,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2016-06-18,2025-02-03,COMPLETE,Laksh Apte,M,1966-06-01,46,38103.26130434783,100000.0,1.0,1.0,3,1,3,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2669,0.0,242,2842,55,15286
ACC00006879,CUST0004186,NRE,INR,2023-12-20,ACTIVE,19392.5,20115.82,17846.6,467.0,0,NONE,missing,31803.72,acc00006879@upibank,4,1,DEV279417,2025-01-14,INDIVIDUAL,RETAIL,LOW,INACTIVE,2017-02-23,2017-03-30,PARTIAL,Dev Vora,OTHER,1997-08-07,37,42486.13864864864,100000.0,1.0,1.0,5,1,5,0,missing,37,0.0,0.0,37,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,435,0.0,75,2592,2922,3896
ACC00006880,CUST0003064,SAVINGS,GBP,2023-03-31,ACTIVE,12438.61,10022.2,9421.05,731.0,0,NONE,missing,36811.68,acc00006880@upibank,2,1,DEV955709,2024-07-16,INDIVIDUAL,RETAIL,MEDIUM,DORMANT,2016-10-27,2019-10-22,COMPLETE,Jeremiah Anand,F,1998-09-29,44,38157.98363636364,100000.0,1.0,1.0,1,1,1,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,699,0.0,257,2711,1986,3478
ACC00006881,CUST0001501,SALARY,INR,2018-01-04,ACTIVE,26882.28,24541.79,20942.33,2643.0,0,NONE,missing,123229.72,acc00006881@upibank,3,1,DEV269735,2024-06-24,BUSINESS,SME,HIGH,ACTIVE,2012-11-15,2018-03-29,PARTIAL,Ekaja Wali,F,1987-05-18,49,42863.079387755104,100000.0,1.0,1.0,4,1,4,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2611,0.0,279,4153,2558,7630
ACC00006882,CUST0004416,SAVINGS,INR,2019-07-07,ACTIVE,72820.67,75109.05,60503.04,2094.0,0,NONE,missing,229287.0,acc00006882@upibank,3,2,DEV985502,2024-08-21,INDIVIDUAL,RETAIL,LOW,ACTIVE,2017-11-05,2019-06-28,COMPLETE,Balveer Patla,F,1957-04-09,47,37522.17723404255,100000.0,1.0,1.0,3,1,3,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2062,0.0,221,2337,2102,18626
ACC00006883,CUST0000117,SAVINGS,INR,2021-11-20,ACTIVE,64005.74,55862.59,51889.37,1227.0,0,NONE,missing,190459.3,acc00006883@upibank,1,2,DEV583936,2024-11-04,BUSINESS,SME,LOW,ACTIVE,2016-09-10,2021-11-19,COMPLETE,Tripti Kumer,F,2000-08-23,48,37731.66229166667,100000.0,1.0,1.0,2,1,2,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1195,0.0,146,2758,1227,2784
ACC00006884,CUST0007699,SAVINGS,INR,2022-12-04,ACTIVE,33660.24,36236.83,27449.71,848.0,0,NONE,missing,99754.06,acc00006884@upibank,3,1,DEV695510,2024-06-22,INDIVIDUAL,RETAIL,LOW,ACTIVE,2010-05-13,2021-11-17,COMPLETE,Anjali Dutt,OTHER,1968-11-06,39,31816.80358974359,100000.0,1.0,1.0,7,1,7,0,missing,39,0.0,0.0,39,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,816,0.0,281,5070,1229,14397
ACC00006885,CUST0007123,SAVINGS,INR,2018-11-13,ACTIVE,45232.56,49008.71,32185.52,2330.0,0,NONE,missing,49455.29,missing,4,2,DEV936092,2025-03-01,INDIVIDUAL,STUDENT,LOW,ACTIVE,2023-09-23,2024-08-03,COMPLETE,Ranbir Kashyap,F,1956-01-09,38,32845.11473684211,100000.0,1.0,1.0,6,1,6,0,missing,38,0.0,0.0,38,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2298,0.0,29,189,239,19082
ACC00006886,CUST0003243,CURRENT,INR,2015-04-20,ACTIVE,101319.7,93419.54,94694.08,3633.0,0,NONE,missing,483316.32,acc00006886@upibank,2,1,DEV419963,2024-05-23,INDIVIDUAL,RETAIL,LOW,INACTIVE,2013-02-25,2023-11-06,COMPLETE,Jhalak Saran,M,1994-06-05,43,41331.08093023256,100000.0,1.0,1.0,3,1,3,0,missing,43,0.0,0.0,43,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3601,0.0,311,4051,510,5055
ACC00006887,CUST0003732,OD,INR,2022-11-04,ACTIVE,18398.79,17866.88,13076.02,878.0,0,NONE,missing,89465.43,acc00006887@upibank,1,1,DEV519936,2025-02-17,INDIVIDUAL,RETAIL,MEDIUM,DORMANT,2010-10-08,2017-04-24,COMPLETE,Raksha Buch,F,2005-11-07,42,30166.94761904762,100000.0,1.0,1.0,2,1,2,0,missing,42,0.0,0.0,42,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,846,0.0,41,4922,2897,882
ACC00006888,CUST0000657,SAVINGS,INR,2023-05-09,ACTIVE,5776.17,5451.5,4946.37,692.0,0,NONE,missing,13000.28,missing,1,1,DEV226665,2024-12-03,BUSINESS,SME,HIGH,ACTIVE,2019-02-18,2021-06-15,COMPLETE,Chaitanya Chahal,M,1977-12-11,56,35340.64785714286,100000.0,1.0,1.0,6,1,6,0,missing,56,0.0,0.0,56,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,660,0.0,117,1867,1384,11075
ACC00006889,CUST0001858,CURRENT,INR,2021-02-27,ACTIVE,104962.23,101959.89,88603.66,1493.0,0,NONE,missing,400020.35,missing,2,1,DEV430866,2024-07-23,INDIVIDUAL,RETAIL,HIGH,ACTIVE,2012-06-30,2016-08-14,COMPLETE,Niharika Bajaj,F,1957-01-16,45,42660.37911111111,100000.0,1.0,1.0,5,1,5,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1461,0.0,250,4291,3150,18709
ACC00006890,CUST0002494,SALARY,INR,2023-03-22,ACTIVE,11664.04,9376.92,11505.45,740.0,0,NONE,missing,29765.3,acc00006890@upibank,2,1,DEV701278,2024-12-11,INDIVIDUAL,RETAIL,LOW,ACTIVE,2013-08-12,2019-03-15,COMPLETE,Tanish Gera,M,1983-10-17,51,40456.22039215687,100000.0,1.0,1.0,6,1,6,0,missing,51,0.0,0.0,51,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,708,0.0,109,3883,2207,8939
ACC00006891,CUST0005382,SALARY,INR,2023-04-01,ACTIVE,9619.95,9083.6,7959.01,730.0,0,NONE,missing,10699.98,acc00006891@upibank,4,2,DEV147322,2024-06-06,BUSINESS,SME,MEDIUM,ACTIVE,2018-11-12,2023-03-20,COMPLETE,Ladli Dada,F,1983-01-12,47,38498.69404255319,100000.0,1.0,1.0,7,1,7,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,698,0.0,297,1965,741,9217
ACC00006892,CUST0003785,WALLET,INR,2019-01-16,ACTIVE,2551.82,2138.91,2382.65,2266.0,0,NONE,missing,7836.35,acc00006892@upibank,3,2,DEV837345,2024-08-06,INDIVIDUAL,STUDENT,MEDIUM,ACTIVE,2012-03-29,2012-11-30,COMPLETE,Samuel Suresh,F,1968-07-25,49,46250.22204081633,100000.0,1.0,1.0,6,1,6,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2234,0.0,236,4384,4503,14501
ACC00006893,CUST0000099,OD,INR,2018-05-16,ACTIVE,43719.07,37952.04,38739.56,2511.0,0,NONE,missing,205064.93,acc00006893@upibank,3,2,DEV406547,2024-10-28,INDIVIDUAL,RETAIL,VERY_HIGH,ACTIVE,2016-12-02,2022-07-01,PARTIAL,Bhavya Rattan,F,2007-01-07,45,47755.82488888889,100000.0,1.0,1.0,2,1,2,0,missing,45,0.0,0.0,45,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2479,0.0,153,2675,1003,456
ACC00006894,CUST0000700,SALARY,INR,2019-10-07,ACTIVE,3147.16,3421.58,2321.06,2002.0,0,NONE,missing,5806.87,missing,3,2,DEV845529,2024-04-03,INDIVIDUAL,RETAIL,VERY_HIGH,ACTIVE,2021-04-27,2022-05-05,PARTIAL,Ekansh Arora,OTHER,1983-04-02,48,45353.57333333333,100000.0,1.0,1.0,6,1,6,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1970,0.0,361,1068,1060,9137
ACC00006895,CUST0003181,SALARY,EUR,2020-02-06,ACTIVE,8952.51,9832.42,8102.78,1880.0,0,NONE,missing,25484.1,acc00006895@upibank,1,1,DEV981085,2024-12-06,INDIVIDUAL,RETAIL,LOW,ACTIVE,2012-12-18,2016-08-02,COMPLETE,Sarthak Shanker,M,1961-12-18,61,41069.45196721312,100000.0,1.0,1.0,7,1,7,0,missing,61,0.0,0.0,61,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1848,0.0,114,4120,3162,16912
ACC00006896,CUST0001771,CURRENT,INR,2022-06-09,ACTIVE,44617.62,36835.42,38148.61,1026.0,0,NONE,missing,71006.54,acc00006896@upibank,4,2,DEV447486,2024-04-15,INDIVIDUAL,RETAIL,VERY_HIGH,ACTIVE,2023-11-17,2024-10-18,COMPLETE,Vedika Dash,M,1961-10-11,48,49482.54916666666,100000.0,1.0,1.0,3,1,3,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,994,0.0,349,134,163,16980
ACC00006897,CUST0001412,OD,INR,2016-08-05,ACTIVE,52381.33,43529.92,45225.14,3160.0,0,NONE,missing,184258.21,acc00006897@upibank,2,2,DEV362152,2025-02-20,BUSINESS,SME,MEDIUM,DORMANT,2024-03-30,2024-08-24,COMPLETE,Rishi Badal,M,1977-11-26,54,36443.13240740741,100000.0,1.0,1.0,2,1,2,0,missing,54,0.0,0.0,54,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3128,0.0,38,0,218,11090
ACC00006898,CUST0007577,SAVINGS,INR,2017-03-30,ACTIVE,10076.44,8316.36,9093.36,2923.0,0,NONE,missing,42423.98,acc00006898@upibank,3,1,DEV853340,2024-06-09,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2021-12-24,2024-05-01,COMPLETE,Pahal Hegde,F,1992-03-15,57,41859.60210526316,100000.0,1.0,1.0,7,1,7,0,missing,57,0.0,0.0,57,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2891,0.0,294,827,333,5867
ACC00006899,CUST0000149,SALARY,INR,2018-12-18,ACTIVE,18751.26,17423.86,15300.58,2295.0,0,NONE,missing,24162.38,acc00006899@upibank,3,1,DEV304967,2024-08-22,INDIVIDUAL,HNI,MEDIUM,INACTIVE,2016-03-29,2024-01-12,COMPLETE,Oeshi Mahajan,F,1969-12-07,50,40916.8426,100000.0,1.0,1.0,7,1,7,0,missing,50,0.0,0.0,50,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2263,0.0,220,2923,443,14001
ACC00006900,CUST0005980,CURRENT,INR,2024-02-23,ACTIVE,7730.17,6377.25,5854.08,402.0,0,NONE,missing,31617.82,missing,1,2,DEV164128,2024-09-11,INDIVIDUAL,RETAIL,MEDIUM,INACTIVE,2022-11-06,2023-01-12,COMPLETE,Jacob Ray,M,1980-02-16,53,40111.8416981132,100000.0,1.0,1.0,6,1,6,0,missing,53,0.0,0.0,53,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,370,0.0,200,510,808,10278
ACC00006901,CUST0001184,SALARY,INR,2018-03-26,ACTIVE,11406.33,11262.63,10301.74,2562.0,0,NONE,missing,29639.67,acc00006901@upibank,3,1,DEV585227,2024-06-12,INDIVIDUAL,RETAIL,LOW,ACTIVE,2010-06-08,2015-04-12,COMPLETE,Ikbal Chada,F,1967-07-14,49,45270.51224489796,100000.0,1.0,1.0,1,1,1,0,missing,49,0.0,0.0,49,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2530,0.0,291,5044,3640,14878
ACC00006902,CUST0002047,SAVINGS,INR,2018-06-23,ACTIVE,30316.83,31279.33,26749.25,2473.0,0,NONE,missing,75427.55,acc00006902@upibank,1,2,DEV427497,2024-05-18,INDIVIDUAL,NRI,LOW,ACTIVE,2011-08-11,2016-07-09,COMPLETE,Garima Koshy,OTHER,2000-08-20,44,41119.16977272727,100000.0,1.0,1.0,1,1,1,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2441,0.0,316,4615,3186,2787
ACC00006903,CUST0006049,SALARY,INR,2018-10-14,ACTIVE,12064.52,12726.39,9702.76,2360.0,0,NONE,missing,55614.86,acc00006903@upibank,3,2,DEV891940,2024-08-31,INDIVIDUAL,RETAIL,LOW,ACTIVE,2023-05-06,2024-05-05,COMPLETE,Umang Choudhury,F,1980-11-12,46,44126.61826086957,100000.0,1.0,1.0,1,1,1,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2328,0.0,211,329,329,10008
ACC00006904,CUST0004228,SAVINGS,INR,2015-10-27,ACTIVE,16431.28,16573.91,13671.44,3443.0,0,NONE,missing,61254.32,acc00006904@upibank,1,2,DEV754788,2025-02-16,BUSINESS,SME,MEDIUM,ACTIVE,2015-04-07,2018-01-11,COMPLETE,Ojas Sheth,F,1980-04-02,44,29952.339318181817,100000.0,1.0,1.0,5,1,5,0,missing,44,0.0,0.0,44,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,3411,0.0,42,3280,2635,10232
ACC00006905,CUST0007294,SAVINGS,INR,2019-06-22,ACTIVE,3798.46,3692.66,3273.68,2109.0,0,NONE,missing,7086.21,acc00006905@upibank,3,1,DEV119559,2024-08-04,INDIVIDUAL,STUDENT,LOW,ACTIVE,2022-08-26,2023-07-22,COMPLETE,Urishilla Dugar,M,2001-04-09,47,32681.181702127666,100000.0,1.0,1.0,2,1,2,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2077,0.0,238,582,617,2555
ACC00006906,CUST0006574,CURRENT,INR,2018-02-10,ACTIVE,85780.54,80555.92,84722.43,2606.0,0,NONE,missing,427549.46,acc00006906@upibank,1,2,DEV522766,2025-03-22,INDIVIDUAL,STUDENT,LOW,ACTIVE,2019-01-13,2024-07-09,PARTIAL,Mohammed Maharaj,F,1961-04-03,46,38848.638695652175,100000.0,1.0,1.0,6,1,6,0,missing,46,0.0,0.0,46,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,2574,0.0,8,1903,264,17171
ACC00006907,CUST0004030,SAVINGS,INR,2021-06-19,ACTIVE,40622.6,39388.5,38526.04,1381.0,0,NONE,missing,69982.44,acc00006907@upibank,1,1,DEV155455,2024-12-26,INDIVIDUAL,HNI,LOW,ACTIVE,2022-06-19,2022-10-11,COMPLETE,Pranit Pingle,F,1974-08-01,48,36399.92395833333,100000.0,1.0,1.0,3,1,3,0,missing,48,0.0,0.0,48,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,1349,0.0,94,650,901,12303
ACC00006908,CUST0004542,SAVINGS,INR,2023-12-03,ACTIVE,57038.77,53474.83,39932.63,484.0,0,NONE,missing,89185.09,acc00006908@upibank,4,2,DEV426735,2024-04-07,INDIVIDUAL,RETAIL,MEDIUM,ACTIVE,2020-03-15,2024-03-26,COMPLETE,Ekaja Shanker,M,1987-12-12,47,33612.709787234046,100000.0,1.0,1.0,6,1,6,0,missing,47,0.0,0.0,47,0.0,1,0.0,1,0,0,1.0,1,0,0.0,0,0,0,0,452,0.0,357,1476,369,7422
